,id,Years,School,Expert,Union,Married,Black,Hisp,Wage
2348,4926.0,1981.0,12.0,5.0,1.0,1.0,0.0,0.0,1.596134
2349,4926.0,1980.0,12.0,4.0,1.0,0.0,0.0,0.0,1.6520218
2350,4926.0,1982.0,12.0,6.0,0.0,1.0,0.0,0.0,1.5166309
2351,4926.0,1985.0,12.0,9.0,0.0,1.0,0.0,0.0,1.4327573
2352,4982.0,1980.0,9.0,4.0,0.0,0.0,0.0,0.0,0.8883838
2353,4982.0,1987.0,9.0,11.0,0.0,1.0,0.0,0.0,1.060782
2354,4982.0,1982.0,9.0,6.0,0.0,0.0,0.0,0.0,1.3803484
2355,4982.0,1981.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0691984
2356,4982.0,1985.0,9.0,9.0,0.0,1.0,0.0,0.0,1.2734853
2357,4982.0,1986.0,9.0,10.0,0.0,1.0,0.0,0.0,1.1020181
2358,4982.0,1983.0,9.0,7.0,0.0,0.0,0.0,0.0,1.2554065
2359,4982.0,1984.0,9.0,8.0,0.0,0.0,0.0,0.0,1.3948643
2360,5017.0,1987.0,13.0,8.0,0.0,1.0,0.0,0.0,2.5451145
2361,5017.0,1984.0,13.0,5.0,0.0,1.0,0.0,0.0,2.4934766
2362,5017.0,1982.0,13.0,3.0,0.0,0.0,0.0,0.0,2.348602
2363,5017.0,1981.0,13.0,2.0,0.0,0.0,0.0,0.0,2.0487256
2364,5017.0,1985.0,13.0,6.0,0.0,0.0,0.0,0.0,2.5156794
2365,5017.0,1980.0,13.0,1.0,0.0,0.0,0.0,0.0,1.8863763
2366,5017.0,1983.0,13.0,4.0,0.0,1.0,0.0,0.0,2.4005387
2367,5017.0,1986.0,13.0,7.0,0.0,0.0,0.0,0.0,2.5679324
2368,5033.0,1984.0,12.0,6.0,0.0,1.0,0.0,0.0,2.1192641
2369,5033.0,1986.0,12.0,8.0,0.0,1.0,0.0,0.0,2.3212583
2370,5033.0,1985.0,12.0,7.0,0.0,1.0,0.0,0.0,2.5019076
2371,5033.0,1980.0,12.0,2.0,0.0,0.0,0.0,0.0,1.9487748
2372,5033.0,1983.0,12.0,5.0,0.0,0.0,0.0,0.0,2.3097184
2373,5033.0,1981.0,12.0,3.0,0.0,0.0,0.0,0.0,2.201489
2374,5033.0,1982.0,12.0,4.0,0.0,0.0,0.0,0.0,2.3668435
2375,5033.0,1987.0,12.0,9.0,0.0,1.0,0.0,0.0,2.4541426
2376,5048.0,1984.0,11.0,7.0,0.0,1.0,0.0,0.0,1.4925028
2377,5048.0,1983.0,11.0,6.0,0.0,1.0,0.0,0.0,1.3071187
2378,5048.0,1981.0,11.0,4.0,0.0,0.0,0.0,0.0,1.0961154
2379,5048.0,1985.0,11.0,8.0,0.0,1.0,0.0,0.0,1.6929048
2380,5048.0,1982.0,11.0,5.0,0.0,0.0,0.0,0.0,1.2431911
2381,5048.0,1986.0,11.0,9.0,0.0,0.0,0.0,0.0,2.0277932
2382,5048.0,1980.0,11.0,3.0,0.0,0.0,0.0,0.0,0.5101718
2383,5048.0,1987.0,11.0,10.0,0.0,0.0,0.0,0.0,2.3449433
2384,5122.0,1980.0,12.0,3.0,0.0,1.0,0.0,0.0,0.874741
2385,5122.0,1982.0,12.0,5.0,0.0,1.0,0.0,0.0,2.042724
2386,5122.0,1983.0,12.0,6.0,0.0,1.0,0.0,0.0,1.9705325
2387,5122.0,1986.0,12.0,9.0,0.0,1.0,0.0,0.0,1.9547343
2388,5122.0,1981.0,12.0,4.0,0.0,1.0,0.0,0.0,1.6992942
2389,5122.0,1984.0,12.0,7.0,0.0,1.0,0.0,0.0,2.2886822
2390,5122.0,1985.0,12.0,8.0,0.0,1.0,0.0,0.0,1.9896635
2391,5122.0,1987.0,12.0,10.0,0.0,1.0,0.0,0.0,1.8595417
2392,5141.0,1984.0,12.0,6.0,0.0,1.0,0.0,1.0,1.3906425
2393,5141.0,1985.0,12.0,7.0,0.0,1.0,0.0,1.0,2.2962055
2394,5141.0,1983.0,12.0,5.0,0.0,1.0,0.0,1.0,1.1844283
2395,5141.0,1982.0,12.0,4.0,0.0,1.0,0.0,1.0,2.0174062
2396,5141.0,1980.0,12.0,2.0,0.0,1.0,0.0,1.0,2.154514
2397,5141.0,1986.0,12.0,8.0,0.0,1.0,0.0,1.0,2.3212583
2398,5141.0,1987.0,12.0,9.0,0.0,1.0,0.0,1.0,2.3508275
2399,5141.0,1981.0,12.0,3.0,0.0,1.0,0.0,1.0,1.9004589
2400,5147.0,1984.0,12.0,8.0,1.0,1.0,0.0,1.0,1.8666878
2401,5147.0,1983.0,12.0,7.0,1.0,1.0,0.0,1.0,2.053914
2402,5147.0,1987.0,12.0,11.0,1.0,0.0,0.0,1.0,2.4668543
2403,5147.0,1980.0,12.0,4.0,1.0,1.0,0.0,1.0,2.05594
2404,5147.0,1982.0,12.0,6.0,1.0,1.0,0.0,1.0,2.2781324
2405,5147.0,1985.0,12.0,9.0,1.0,1.0,0.0,1.0,2.3348691
2406,5147.0,1981.0,12.0,5.0,0.0,1.0,0.0,1.0,2.129052
2407,5147.0,1986.0,12.0,10.0,1.0,1.0,0.0,1.0,2.531663
2408,5158.0,1987.0,11.0,10.0,0.0,0.0,0.0,0.0,2.1761062
2409,5158.0,1986.0,11.0,9.0,0.0,0.0,0.0,0.0,1.7999614
2410,5158.0,1985.0,11.0,8.0,0.0,0.0,0.0,0.0,1.7847918
2411,5158.0,1982.0,11.0,5.0,0.0,1.0,0.0,0.0,1.5808505
2412,5158.0,1983.0,11.0,6.0,0.0,1.0,0.0,0.0,1.7376302
2413,5158.0,1981.0,11.0,4.0,0.0,1.0,0.0,0.0,1.8170773
2414,5158.0,1984.0,11.0,7.0,0.0,0.0,0.0,0.0,2.073941
2415,5158.0,1980.0,11.0,3.0,0.0,0.0,0.0,0.0,1.8236926
2416,5221.0,1984.0,14.0,7.0,0.0,1.0,0.0,1.0,1.8003294
2417,5221.0,1987.0,14.0,10.0,0.0,0.0,0.0,1.0,2.3623352
2418,5221.0,1985.0,14.0,8.0,0.0,1.0,0.0,1.0,1.820029
2419,5221.0,1986.0,14.0,9.0,1.0,1.0,0.0,1.0,1.7999614
2420,5221.0,1983.0,14.0,6.0,1.0,1.0,0.0,1.0,1.5918787
2421,5221.0,1981.0,14.0,4.0,1.0,0.0,0.0,1.0,1.609438
2422,5221.0,1982.0,14.0,5.0,1.0,1.0,0.0,1.0,1.5474025
2423,5221.0,1980.0,14.0,3.0,0.0,0.0,0.0,1.0,1.3747146
2424,5223.0,1982.0,12.0,5.0,0.0,0.0,0.0,0.0,1.9756823
2425,5223.0,1985.0,12.0,8.0,0.0,0.0,0.0,0.0,1.2753781
2426,5223.0,1981.0,12.0,4.0,0.0,0.0,0.0,0.0,1.8056049
2427,5223.0,1986.0,12.0,9.0,0.0,0.0,0.0,0.0,1.5575811
2428,5223.0,1980.0,12.0,3.0,0.0,0.0,0.0,0.0,1.5411645
2429,5223.0,1987.0,12.0,10.0,0.0,0.0,0.0,0.0,1.1346458
2430,5223.0,1983.0,12.0,6.0,0.0,0.0,0.0,0.0,1.791939
2431,5223.0,1984.0,12.0,7.0,0.0,0.0,0.0,0.0,1.8553166
2432,5227.0,1985.0,12.0,10.0,0.0,0.0,0.0,0.0,1.770781
2433,5227.0,1986.0,12.0,11.0,0.0,1.0,0.0,0.0,2.030622
2434,5227.0,1981.0,12.0,6.0,0.0,0.0,0.0,0.0,0.4462871
2435,5227.0,1982.0,12.0,7.0,0.0,0.0,0.0,0.0,1.5474025
2436,5227.0,1987.0,12.0,12.0,0.0,1.0,0.0,0.0,1.907599
2437,5227.0,1984.0,12.0,9.0,0.0,0.0,0.0,0.0,1.0730197
2438,5227.0,1983.0,12.0,8.0,1.0,0.0,0.0,0.0,1.727121
2439,5227.0,1980.0,12.0,5.0,0.0,0.0,0.0,0.0,2.691193
2440,5248.0,1980.0,14.0,2.0,0.0,0.0,0.0,0.0,1.1378447
2441,5248.0,1983.0,14.0,5.0,1.0,0.0,0.0,0.0,1.044562
2442,5248.0,1985.0,14.0,7.0,0.0,0.0,0.0,0.0,1.1956344
2443,5248.0,1982.0,14.0,4.0,0.0,0.0,0.0,0.0,2.0301182
2444,5248.0,1984.0,14.0,6.0,0.0,0.0,0.0,0.0,1.1297699
2445,5248.0,1986.0,14.0,8.0,0.0,0.0,0.0,0.0,1.5749351
2446,5248.0,1987.0,14.0,9.0,0.0,1.0,0.0,0.0,1.9071984
2447,5248.0,1981.0,14.0,3.0,0.0,0.0,0.0,0.0,1.0895817
2448,5252.0,1986.0,10.0,8.0,0.0,1.0,0.0,0.0,1.2198011
2449,5252.0,1985.0,10.0,7.0,0.0,1.0,0.0,0.0,1.4722881
2450,5252.0,1981.0,10.0,3.0,0.0,0.0,0.0,0.0,1.6835458
2451,5252.0,1980.0,10.0,2.0,0.0,0.0,0.0,0.0,0.4112994
2452,5252.0,1983.0,10.0,5.0,0.0,1.0,0.0,0.0,1.5981199
2453,5252.0,1984.0,10.0,6.0,1.0,1.0,0.0,0.0,1.2329934
2454,5252.0,1982.0,10.0,4.0,0.0,0.0,0.0,0.0,1.2794449
2455,5252.0,1987.0,10.0,9.0,0.0,1.0,0.0,0.0,1.6691879
2456,5263.0,1987.0,14.0,10.0,0.0,1.0,0.0,0.0,1.529426
2457,5263.0,1981.0,14.0,4.0,0.0,1.0,0.0,0.0,1.5939337
2458,5263.0,1983.0,14.0,6.0,0.0,1.0,0.0,0.0,1.7860347
2459,5263.0,1982.0,14.0,5.0,0.0,1.0,0.0,0.0,1.6566018
2460,5263.0,1985.0,14.0,8.0,0.0,1.0,0.0,0.0,1.678498
2461,5263.0,1980.0,14.0,3.0,0.0,0.0,0.0,0.0,1.6303211
2462,5263.0,1984.0,14.0,7.0,0.0,1.0,0.0,0.0,1.603409
2463,5263.0,1986.0,14.0,9.0,0.0,1.0,0.0,0.0,1.8512547
2464,5274.0,1987.0,12.0,9.0,1.0,1.0,0.0,0.0,3.3125274
2465,5274.0,1981.0,12.0,3.0,0.0,1.0,0.0,0.0,2.900422
2466,5274.0,1984.0,12.0,6.0,0.0,1.0,0.0,0.0,1.5330659
2467,5274.0,1982.0,12.0,4.0,0.0,1.0,0.0,0.0,1.7643155
2468,5274.0,1985.0,12.0,7.0,0.0,1.0,0.0,0.0,1.7972143
2469,5274.0,1986.0,12.0,8.0,0.0,1.0,0.0,0.0,1.6891686
2470,5274.0,1980.0,12.0,2.0,0.0,0.0,0.0,0.0,1.6657302
2471,5274.0,1983.0,12.0,5.0,0.0,1.0,0.0,0.0,1.3392178
2472,5335.0,1981.0,12.0,4.0,0.0,1.0,0.0,0.0,1.8170773
2473,5335.0,1982.0,12.0,5.0,0.0,1.0,0.0,0.0,1.7550418
2474,5335.0,1980.0,12.0,3.0,0.0,0.0,0.0,0.0,1.4479996
2475,5335.0,1984.0,12.0,7.0,0.0,1.0,0.0,0.0,1.4924206
2476,5335.0,1987.0,12.0,10.0,1.0,1.0,0.0,0.0,1.4837847
2477,5335.0,1983.0,12.0,6.0,0.0,1.0,0.0,0.0,1.4532322
2478,5335.0,1986.0,12.0,9.0,0.0,1.0,0.0,0.0,1.5027099
2479,5335.0,1985.0,12.0,8.0,0.0,1.0,0.0,0.0,1.0532948
2480,5345.0,1986.0,12.0,8.0,0.0,0.0,0.0,0.0,1.9774868
2481,5345.0,1980.0,12.0,2.0,0.0,0.0,0.0,0.0,1.5162078
2482,5345.0,1985.0,12.0,7.0,0.0,0.0,0.0,0.0,1.4206492
2483,5345.0,1982.0,12.0,4.0,0.0,0.0,0.0,0.0,1.2560507
2484,5345.0,1981.0,12.0,3.0,0.0,0.0,0.0,0.0,0.82098055
2485,5345.0,1987.0,12.0,9.0,0.0,1.0,0.0,0.0,1.9638387
2486,5345.0,1984.0,12.0,6.0,0.0,0.0,0.0,0.0,1.3948643
2487,5345.0,1983.0,12.0,5.0,0.0,0.0,0.0,0.0,1.1098577
2488,5359.0,1983.0,12.0,7.0,0.0,0.0,0.0,0.0,1.0604337
2489,5359.0,1981.0,12.0,5.0,0.0,0.0,0.0,0.0,1.0009147
2490,5359.0,1985.0,12.0,9.0,0.0,0.0,0.0,0.0,1.0990709
2491,5359.0,1982.0,12.0,6.0,0.0,0.0,0.0,0.0,0.9820344
2492,5359.0,1980.0,12.0,4.0,0.0,0.0,0.0,0.0,0.24402677
2493,5359.0,1986.0,12.0,10.0,0.0,0.0,0.0,0.0,1.281428
2494,5359.0,1984.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0248935
2495,5359.0,1987.0,12.0,11.0,0.0,0.0,0.0,0.0,1.1219211
2496,5368.0,1986.0,12.0,7.0,0.0,1.0,0.0,0.0,1.6013238
2497,5368.0,1985.0,12.0,6.0,0.0,1.0,0.0,0.0,1.4856598
2498,5368.0,1980.0,12.0,1.0,0.0,0.0,0.0,0.0,1.1174266
2499,5368.0,1981.0,12.0,2.0,0.0,0.0,0.0,0.0,0.7532511
2500,5368.0,1984.0,12.0,5.0,0.0,1.0,0.0,0.0,1.50476
2501,5368.0,1987.0,12.0,8.0,0.0,1.0,0.0,0.0,1.506669
2502,5368.0,1982.0,12.0,3.0,0.0,1.0,0.0,0.0,1.3005831
2503,5368.0,1983.0,12.0,4.0,0.0,1.0,0.0,0.0,1.4536918
2504,5377.0,1985.0,12.0,7.0,0.0,0.0,0.0,0.0,1.4908932
2505,5377.0,1984.0,12.0,6.0,0.0,0.0,0.0,0.0,1.5092961
2506,5377.0,1981.0,12.0,3.0,0.0,0.0,0.0,0.0,1.6322526
2507,5377.0,1983.0,12.0,5.0,0.0,0.0,0.0,0.0,1.7254101
2508,5377.0,1980.0,12.0,2.0,0.0,0.0,0.0,0.0,1.5280423
2509,5377.0,1982.0,12.0,4.0,0.0,0.0,0.0,0.0,1.6356951
2510,5377.0,1986.0,12.0,8.0,0.0,0.0,0.0,0.0,1.5635726
2511,5377.0,1987.0,12.0,9.0,0.0,0.0,0.0,0.0,1.5246067
2512,5390.0,1980.0,14.0,2.0,0.0,1.0,0.0,0.0,1.5992364
2513,5390.0,1982.0,14.0,4.0,0.0,1.0,0.0,0.0,1.517035
2514,5390.0,1986.0,14.0,8.0,0.0,1.0,0.0,0.0,1.5727493
2515,5390.0,1985.0,14.0,7.0,0.0,1.0,0.0,0.0,1.5831343
2516,5390.0,1984.0,14.0,6.0,0.0,1.0,0.0,0.0,1.5575023
2517,5390.0,1983.0,14.0,5.0,0.0,1.0,0.0,0.0,1.4637858
2518,5390.0,1987.0,14.0,9.0,0.0,1.0,0.0,0.0,1.6074944
2519,5390.0,1981.0,14.0,3.0,0.0,1.0,0.0,0.0,1.3237109
2520,5419.0,1983.0,11.0,5.0,0.0,0.0,0.0,0.0,1.1955363
2521,5419.0,1986.0,11.0,8.0,1.0,1.0,0.0,0.0,1.9364126
2522,5419.0,1981.0,11.0,3.0,0.0,0.0,0.0,0.0,0.9135168
2523,5419.0,1984.0,11.0,6.0,0.0,0.0,0.0,0.0,1.6260859
2524,5419.0,1980.0,11.0,2.0,0.0,0.0,0.0,0.0,0.6518986
2525,5419.0,1982.0,11.0,4.0,0.0,0.0,0.0,0.0,0.65358466
2526,5419.0,1985.0,11.0,7.0,0.0,0.0,0.0,0.0,1.8195713
2527,5419.0,1987.0,11.0,9.0,1.0,1.0,0.0,0.0,2.008278
2528,5435.0,1982.0,11.0,4.0,0.0,0.0,0.0,0.0,1.1932307
2529,5435.0,1980.0,11.0,2.0,0.0,0.0,0.0,0.0,1.1194955
2530,5435.0,1986.0,11.0,8.0,0.0,1.0,0.0,0.0,1.2807099
2531,5435.0,1981.0,11.0,3.0,0.0,0.0,0.0,0.0,1.2609808
2532,5435.0,1984.0,11.0,6.0,0.0,1.0,0.0,0.0,1.3993243
2533,5435.0,1987.0,11.0,9.0,0.0,1.0,0.0,0.0,1.3014631
2534,5435.0,1985.0,11.0,7.0,0.0,1.0,0.0,0.0,1.290794
2535,5435.0,1983.0,11.0,5.0,0.0,1.0,0.0,0.0,1.2038728
2536,5437.0,1983.0,12.0,5.0,0.0,1.0,0.0,0.0,1.2967846
2537,5437.0,1982.0,12.0,4.0,0.0,1.0,0.0,0.0,1.2974608
2538,5437.0,1981.0,12.0,3.0,0.0,1.0,0.0,0.0,1.4685707
2539,5437.0,1980.0,12.0,2.0,0.0,1.0,0.0,0.0,1.562143
2540,5437.0,1985.0,12.0,7.0,0.0,1.0,0.0,0.0,1.5221431
2541,5437.0,1987.0,12.0,9.0,0.0,1.0,0.0,0.0,1.8309672
2542,5437.0,1986.0,12.0,8.0,0.0,1.0,0.0,0.0,1.614381
2543,5437.0,1984.0,12.0,6.0,0.0,1.0,0.0,0.0,1.4508015
2544,5497.0,1987.0,12.0,9.0,0.0,1.0,0.0,0.0,1.3904746
2545,5497.0,1981.0,12.0,3.0,0.0,1.0,0.0,0.0,1.4868356
2546,5497.0,1983.0,12.0,5.0,0.0,1.0,0.0,0.0,1.4073966
2547,5497.0,1980.0,12.0,2.0,0.0,1.0,0.0,0.0,1.3395231
2548,5497.0,1986.0,12.0,8.0,0.0,1.0,0.0,0.0,1.6237365
2549,5497.0,1985.0,12.0,7.0,0.0,1.0,0.0,0.0,1.3878956
2550,5497.0,1984.0,12.0,6.0,0.0,1.0,0.0,0.0,1.324928
2551,5497.0,1982.0,12.0,4.0,0.0,1.0,0.0,0.0,1.5209693
2552,5525.0,1981.0,8.0,6.0,0.0,0.0,0.0,0.0,1.4127524
2553,5525.0,1980.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0936052
2554,5525.0,1985.0,8.0,10.0,0.0,1.0,0.0,0.0,1.3231343
2555,5525.0,1983.0,8.0,8.0,0.0,0.0,0.0,0.0,1.2994004
2556,5525.0,1984.0,8.0,9.0,0.0,1.0,0.0,0.0,1.0338509
2557,5525.0,1987.0,8.0,12.0,0.0,1.0,0.0,0.0,1.5638274
2558,5525.0,1986.0,8.0,11.0,0.0,1.0,0.0,0.0,1.5501497
2559,5525.0,1982.0,8.0,7.0,0.0,0.0,0.0,0.0,1.2354635
2560,5529.0,1986.0,10.0,10.0,0.0,1.0,0.0,0.0,2.0047646
2561,5529.0,1981.0,10.0,5.0,0.0,1.0,0.0,0.0,1.3393373
2562,5529.0,1985.0,10.0,9.0,0.0,1.0,0.0,0.0,1.7659618
2563,5529.0,1987.0,10.0,11.0,0.0,1.0,0.0,0.0,2.0362687
2564,5529.0,1983.0,10.0,7.0,0.0,1.0,0.0,0.0,1.5978135
2565,5529.0,1984.0,10.0,8.0,0.0,1.0,0.0,0.0,1.6980506
2566,5529.0,1982.0,10.0,6.0,0.0,1.0,0.0,0.0,1.7252697
2567,5529.0,1980.0,10.0,4.0,0.0,1.0,0.0,0.0,1.2640767
2568,5531.0,1982.0,12.0,7.0,0.0,0.0,0.0,0.0,1.5306089
2569,5531.0,1984.0,12.0,9.0,0.0,1.0,0.0,0.0,2.057706
2570,5531.0,1987.0,12.0,12.0,0.0,1.0,0.0,0.0,2.1769319
2571,5531.0,1981.0,12.0,6.0,0.0,0.0,0.0,0.0,1.5353299
2572,5531.0,1986.0,12.0,11.0,0.0,1.0,0.0,0.0,2.393579
2573,5531.0,1983.0,12.0,8.0,0.0,0.0,0.0,0.0,1.8300586
2574,5531.0,1985.0,12.0,10.0,0.0,1.0,0.0,0.0,2.2359655
2575,5531.0,1980.0,12.0,5.0,0.0,0.0,0.0,0.0,1.6483284
2576,5579.0,1980.0,10.0,2.0,0.0,0.0,0.0,0.0,1.2883694
2577,5579.0,1984.0,10.0,6.0,0.0,1.0,0.0,0.0,1.474907
2578,5579.0,1983.0,10.0,5.0,0.0,0.0,0.0,0.0,1.3507166
2579,5579.0,1986.0,10.0,8.0,0.0,1.0,0.0,0.0,1.5635726
2580,5579.0,1982.0,10.0,4.0,0.0,0.0,0.0,0.0,1.26599
2581,5579.0,1985.0,10.0,7.0,0.0,1.0,0.0,0.0,1.4827721
2582,5579.0,1987.0,10.0,9.0,0.0,1.0,0.0,0.0,1.6283659
2583,5579.0,1981.0,10.0,3.0,0.0,0.0,0.0,0.0,1.5127083
2584,5588.0,1985.0,9.0,13.0,0.0,1.0,0.0,0.0,1.4771528
2585,5588.0,1981.0,9.0,9.0,0.0,1.0,0.0,0.0,1.9841313
2586,5588.0,1987.0,9.0,15.0,1.0,1.0,0.0,0.0,1.3684337
2587,5588.0,1984.0,9.0,12.0,0.0,1.0,0.0,0.0,1.4742914
2588,5588.0,1983.0,9.0,11.0,0.0,1.0,0.0,0.0,1.1388811
2589,5588.0,1982.0,9.0,10.0,0.0,1.0,0.0,0.0,1.6695197
2590,5588.0,1980.0,9.0,8.0,0.0,0.0,0.0,0.0,1.412319
2591,5588.0,1986.0,9.0,14.0,0.0,1.0,0.0,0.0,2.6889832
2592,5599.0,1987.0,14.0,9.0,0.0,1.0,0.0,0.0,1.822239
2593,5599.0,1982.0,14.0,4.0,0.0,1.0,0.0,0.0,1.6915723
2594,5599.0,1983.0,14.0,5.0,0.0,1.0,0.0,0.0,1.8754966
2595,5599.0,1984.0,14.0,6.0,0.0,1.0,0.0,0.0,1.7781234
2596,5599.0,1985.0,14.0,7.0,0.0,1.0,0.0,0.0,1.8723912
2597,5599.0,1980.0,14.0,2.0,0.0,0.0,0.0,0.0,1.9980459
2598,5599.0,1981.0,14.0,3.0,0.0,1.0,0.0,0.0,1.609438
2599,5599.0,1986.0,14.0,8.0,0.0,1.0,0.0,0.0,1.782618
2600,5650.0,1985.0,11.0,7.0,0.0,1.0,0.0,0.0,1.6329113
2601,5650.0,1987.0,11.0,9.0,1.0,1.0,0.0,0.0,1.5814823
2602,5650.0,1980.0,11.0,2.0,0.0,0.0,0.0,0.0,1.1785108
2603,5650.0,1983.0,11.0,5.0,1.0,0.0,0.0,0.0,1.6560754
2604,5650.0,1984.0,11.0,6.0,0.0,0.0,0.0,0.0,1.8794796
2605,5650.0,1982.0,11.0,4.0,0.0,0.0,0.0,0.0,1.4269775
2606,5650.0,1986.0,11.0,8.0,0.0,1.0,0.0,0.0,1.7840459
2607,5650.0,1981.0,11.0,3.0,1.0,0.0,0.0,0.0,1.4271164
2608,5660.0,1980.0,12.0,2.0,0.0,1.0,0.0,0.0,1.8456829
2609,5660.0,1982.0,12.0,4.0,0.0,1.0,0.0,0.0,2.006314
2610,5660.0,1984.0,12.0,6.0,0.0,1.0,0.0,0.0,2.017014
2611,5660.0,1987.0,12.0,9.0,0.0,0.0,0.0,0.0,2.030978
2612,5660.0,1981.0,12.0,3.0,0.0,1.0,0.0,0.0,1.7854767
2613,5660.0,1986.0,12.0,8.0,0.0,0.0,0.0,0.0,1.9833359
2614,5660.0,1985.0,12.0,7.0,0.0,0.0,0.0,0.0,1.9579055
2615,5660.0,1983.0,12.0,5.0,0.0,1.0,0.0,0.0,1.94939
2616,5665.0,1983.0,14.0,6.0,1.0,0.0,0.0,0.0,1.3418801
2617,5665.0,1982.0,14.0,5.0,0.0,0.0,0.0,0.0,1.5851429
2618,5665.0,1980.0,14.0,3.0,0.0,0.0,0.0,0.0,1.4297681
2619,5665.0,1987.0,14.0,10.0,1.0,0.0,0.0,0.0,1.2761453
2620,5665.0,1984.0,14.0,7.0,1.0,0.0,0.0,0.0,1.2563193
2621,5665.0,1986.0,14.0,9.0,0.0,0.0,0.0,0.0,1.1653452
2622,5665.0,1981.0,14.0,4.0,0.0,0.0,0.0,0.0,1.2941979
2623,5665.0,1985.0,14.0,8.0,0.0,0.0,0.0,0.0,1.1805818
2624,5666.0,1983.0,14.0,4.0,0.0,1.0,0.0,0.0,1.6693206
2625,5666.0,1982.0,14.0,3.0,0.0,1.0,0.0,0.0,1.6905034
2626,5666.0,1986.0,14.0,7.0,0.0,1.0,0.0,0.0,1.8842449
2627,5666.0,1984.0,14.0,5.0,0.0,1.0,0.0,0.0,1.6825464
2628,5666.0,1987.0,14.0,8.0,0.0,1.0,0.0,0.0,2.1899836
2629,5666.0,1985.0,14.0,6.0,0.0,1.0,0.0,0.0,1.910543
2630,5666.0,1981.0,14.0,2.0,0.0,0.0,0.0,0.0,1.5009573
2631,5666.0,1980.0,14.0,1.0,0.0,0.0,0.0,0.0,1.6762308
2632,5698.0,1987.0,12.0,11.0,1.0,1.0,0.0,0.0,2.1123934
2633,5698.0,1985.0,12.0,9.0,1.0,1.0,0.0,0.0,2.1336865
2634,5698.0,1980.0,12.0,4.0,0.0,0.0,0.0,0.0,1.7129714
2635,5698.0,1986.0,12.0,10.0,1.0,1.0,0.0,0.0,2.0743983
2636,5698.0,1984.0,12.0,8.0,1.0,1.0,0.0,0.0,1.713318
2637,5698.0,1982.0,12.0,6.0,1.0,1.0,0.0,0.0,1.4673598
2638,5698.0,1981.0,12.0,5.0,0.0,1.0,0.0,0.0,1.8101087
2639,5698.0,1983.0,12.0,7.0,1.0,1.0,0.0,0.0,1.7409142
2640,5699.0,1985.0,13.0,7.0,0.0,1.0,0.0,0.0,1.9813232
2641,5699.0,1987.0,13.0,9.0,0.0,1.0,0.0,0.0,2.148761
2642,5699.0,1984.0,13.0,6.0,0.0,1.0,0.0,0.0,1.9286795
2643,5699.0,1981.0,13.0,3.0,0.0,1.0,0.0,0.0,1.9348603
2644,5699.0,1986.0,13.0,8.0,0.0,1.0,0.0,0.0,2.0586574
2645,5699.0,1982.0,13.0,4.0,0.0,1.0,0.0,0.0,1.8632555
2646,5699.0,1980.0,13.0,2.0,0.0,0.0,0.0,0.0,1.8297106
2647,5699.0,1983.0,13.0,5.0,0.0,1.0,0.0,0.0,1.5600586
2648,5731.0,1987.0,11.0,10.0,1.0,1.0,0.0,1.0,1.5891452
2649,5731.0,1984.0,11.0,7.0,0.0,1.0,0.0,1.0,1.4454782
2650,5731.0,1980.0,11.0,3.0,1.0,1.0,0.0,1.0,1.2049257
2651,5731.0,1985.0,11.0,8.0,0.0,1.0,0.0,1.0,1.7088034
2652,5731.0,1981.0,11.0,4.0,0.0,1.0,0.0,1.0,1.0185696
2653,5731.0,1983.0,11.0,6.0,0.0,1.0,0.0,1.0,1.4705179
2654,5731.0,1982.0,11.0,5.0,0.0,1.0,0.0,1.0,1.314597
2655,5731.0,1986.0,11.0,9.0,0.0,1.0,0.0,1.0,2.381883
2656,5750.0,1987.0,11.0,12.0,0.0,1.0,0.0,1.0,2.074653
2657,5750.0,1980.0,11.0,5.0,1.0,1.0,0.0,1.0,1.0489653
2658,5750.0,1985.0,11.0,10.0,0.0,1.0,0.0,1.0,1.9201125
2659,5750.0,1981.0,11.0,6.0,1.0,1.0,0.0,1.0,1.2781876
2660,5750.0,1986.0,11.0,11.0,0.0,1.0,0.0,1.0,2.3212583
2661,5750.0,1984.0,11.0,9.0,1.0,1.0,0.0,1.0,1.8448272
2662,5750.0,1982.0,11.0,7.0,0.0,1.0,0.0,1.0,1.6639364
2663,5750.0,1983.0,11.0,8.0,1.0,1.0,0.0,1.0,1.6371175
2664,5755.0,1986.0,10.0,10.0,1.0,1.0,0.0,1.0,1.9235754
2665,5755.0,1982.0,10.0,6.0,0.0,1.0,0.0,1.0,1.1342154
2666,5755.0,1984.0,10.0,8.0,0.0,1.0,0.0,1.0,1.95448
2667,5755.0,1985.0,10.0,9.0,0.0,1.0,0.0,1.0,1.9201125
2668,5755.0,1981.0,10.0,5.0,0.0,1.0,0.0,1.0,1.3862944
2669,5755.0,1987.0,10.0,11.0,0.0,1.0,0.0,1.0,1.907599
2670,5755.0,1980.0,10.0,4.0,1.0,1.0,0.0,1.0,1.3028176
2671,5755.0,1983.0,10.0,7.0,0.0,1.0,0.0,1.0,1.8431932
2672,5772.0,1987.0,9.0,11.0,0.0,1.0,0.0,1.0,1.5685444
2673,5772.0,1986.0,9.0,10.0,0.0,1.0,0.0,1.0,0.99194145
